x,N2249,N2571,N3057,x,N2249,N2571,N3057,x,N2249,N2571,N3057
6.51556,-0.392142,-0.404944,-0.462649,6.8537,-0.29765,-0.291913,-0.348936,6.66977,-0.36641,-0.383867,-0.445695
6.52056,-0.390464,-0.402522,-0.457657,6.86088,-0.29419,-0.286915,-0.342119,6.67585,-0.36456,-0.381479,-0.443053
6.52556,-0.391727,-0.40378,-0.459666,6.86822,-0.293382,-0.285601,-0.341342,6.68216,-0.363616,-0.379776,-0.441283
6.53056,-0.384175,-0.396594,-0.454947,6.8757,-0.289408,-0.279983,-0.333553,6.68846,-0.361385,-0.37683,-0.437708
6.53556,-0.385334,-0.397254,-0.454014,6.88332,-0.288764,-0.278847,-0.333208,6.69496,-0.360464,-0.375106,-0.436132
6.54056,-0.387094,-0.398997,-0.456391,6.89106,-0.284801,-0.273243,-0.325468,6.70165,-0.358445,-0.37226,-0.432697
6.54556,-0.375682,-0.387156,-0.444495,6.89893,-0.28376,-0.271675,-0.324607,6.70851,-0.357321,-0.370283,-0.43091
6.55056,-0.379152,-0.390562,-0.448361,6.90692,-0.279942,-0.266203,-0.316921,6.71555,-0.355269,-0.367262,-0.427015
6.55583,-0.381771,-0.39339,-0.452179,6.91501,-0.278629,-0.26434,-0.315789,6.72294,-0.353372,-0.364434,-0.424521
6.56106,-0.370611,-0.381988,-0.440667,6.9232,-0.274353,-0.258394,-0.307471,6.73064,-0.350352,-0.360155,-0.419145
6.56627,-0.374367,-0.386064,-0.445452,6.9315,-0.273286,-0.256818,-0.306711,6.73833,-0.349425,-0.35828,-0.417334
6.57148,-0.377136,-0.389524,-0.450075,6.93988,-0.268885,-0.250799,-0.298333,6.74603,-0.346655,-0.354318,-0.41241
6.57695,-0.366329,-0.379404,-0.440214,6.94836,-0.267031,-0.248208,-0.296283,6.75373,-0.345018,-0.351493,-0.409286
6.58242,-0.370518,-0.384625,-0.446082,6.95691,-0.26204,-0.24127,-0.287144,6.76119,-0.342643,-0.348025,-0.404985
6.58788,-0.373267,-0.389105,-0.452221,6.96555,-0.259221,-0.237243,-0.283305,6.76853,-0.341526,-0.345859,-0.402765
6.59335,-0.363618,-0.380377,-0.443372,6.97425,-0.253794,-0.229683,-0.273443,6.77559,-0.338496,-0.341585,-0.397297
6.5988,-0.368733,-0.387646,-0.452431,6.98303,-0.250615,-0.224981,-0.268819,6.78161,-0.337811,-0.340002,-0.395784
6.60422,-0.368704,-0.389129,-0.455974,6.99195,-0.244871,-0.215987,-0.257321,6.78753,-0.335113,-0.336114,-0.390737
6.60963,-0.364366,-0.384988,-0.45045,7,-0.241319,-0.211015,-0.251888,6.79394,-0.334621,-0.334705,-0.389168
6.615,-0.365532,-0.387126,-0.454485,,,,,6.80054,-0.331512,-0.330399,-0.38383
6.62037,-0.361726,-0.383305,-0.449351,,,,,6.80733,-0.330679,-0.328709,-0.382111
6.62572,-0.363036,-0.385286,-0.453151,,,,,6.81429,-0.32786,-0.324697,-0.376917
6.63104,-0.361739,-0.38416,-0.451797,,,,,6.82141,-0.326071,-0.321867,-0.373572
6.63632,-0.359865,-0.382217,-0.450322,,,,,6.82887,-0.323723,-0.318527,-0.369588
6.64156,-0.359302,-0.381696,-0.449604,,,,,6.83647,-0.321973,-0.315751,-0.366143
6.64679,-0.357523,-0.379672,-0.447969,,,,,6.84436,-0.319149,-0.311856,-0.361593
6.652,-0.356966,-0.378964,-0.446959,,,,,6.85235,-0.3174,-0.309053,-0.358076
6.6572,-0.355126,-0.376679,-0.444944,,,,,6.86046,-0.314582,-0.305187,-0.353597
6.66265,-0.354507,-0.375724,-0.443578,,,,,6.86867,-0.312558,-0.302027,-0.349595
6.66811,-0.352596,-0.373201,-0.44124,,,,,6.87697,-0.309448,-0.297822,-0.344683
6.67357,-0.351848,-0.372012,-0.439612,,,,,6.88537,-0.307552,-0.29481,-0.340816
6.67902,-0.349984,-0.369415,-0.43701,,,,,6.89386,-0.302897,-0.288746,-0.333427
6.68448,-0.349152,-0.368052,-0.435247,,,,,6.90242,-0.302343,-0.287392,-0.332025
6.68994,-0.347242,-0.365294,-0.432384,,,,,6.91107,-0.296546,-0.279933,-0.322088
6.6954,-0.346436,-0.363858,-0.430437,,,,,6.91971,-0.296824,-0.279497,-0.321825
6.70085,-0.344509,-0.361081,-0.427608,,,,,6.92843,-0.290105,-0.271214,-0.311355
6.70656,-0.34374,-0.359602,-0.425534,,,,,6.93721,-0.290863,-0.271298,-0.311737
6.7122,-0.342041,-0.356973,-0.422784,,,,,6.94606,-0.283922,-0.263082,-0.301972
6.71808,-0.341216,-0.35542,-0.420749,,,,,6.95492,-0.283671,-0.261513,-0.299969
6.72388,-0.338427,-0.351409,-0.415891,,,,,6.96383,-0.275906,-0.252046,-0.2889
6.72968,-0.33808,-0.350456,-0.414899,,,,,6.97274,-0.275102,-0.249795,-0.286019
6.73597,-0.336337,-0.3477,-0.411833,,,,,6.98166,-0.267287,-0.24014,-0.274657
6.74271,-0.334991,-0.345468,-0.409226,,,,,6.9888,-0.266394,-0.237485,-0.270955
6.74983,-0.33012,-0.339041,-0.400769,,,,,6.99536,-0.259076,-0.228004,-0.259651
6.75676,-0.331486,-0.339973,-0.402889,,,,,7,-0.258593,-0.225379,-0.255978
6.76406,-0.326116,-0.33288,-0.393708,,,,,,,,
6.77087,-0.327725,-0.334098,-0.39601,,,,,,,,
6.77642,-0.322822,-0.327577,-0.387169,,,,,,,,
6.78179,-0.324353,-0.328739,-0.389574,,,,,,,,
6.78771,-0.32076,-0.323768,-0.38291,,,,,,,,
6.79411,-0.321253,-0.323648,-0.383344,,,,,,,,
6.80093,-0.316105,-0.316794,-0.374234,,,,,,,,
6.80792,-0.317298,-0.31763,-0.376226,,,,,,,,
6.81508,-0.312239,-0.310818,-0.367035,,,,,,,,
6.82239,-0.313338,-0.311547,-0.368879,,,,,,,,
6.82985,-0.30831,-0.304765,-0.35968,,,,,,,,
6.83744,-0.309162,-0.30521,-0.361217,,,,,,,,
6.84517,-0.304139,-0.298453,-0.352005,,,,,,,,
6.85277,-0.304678,-0.298607,-0.353508,,,,,,,,
6.86049,-0.299706,-0.291805,-0.343982,,,,,,,,
6.86834,-0.29998,-0.291637,-0.344946,,,,,,,,
6.87645,-0.295131,-0.284958,-0.335765,,,,,,,,
6.88455,-0.294766,-0.284189,-0.336395,,,,,,,,
6.89276,-0.290141,-0.277815,-0.32753,,,,,,,,
6.90118,-0.289376,-0.2765,-0.327099,,,,,,,,
6.90978,-0.28505,-0.270407,-0.318496,,,,,,,,
6.91846,-0.283747,-0.268543,-0.317359,,,,,,,,
6.9273,-0.279928,-0.262922,-0.309067,,,,,,,,
6.9362,-0.276997,-0.259517,-0.306491,,,,,,,,
6.94523,-0.274592,-0.255433,-0.300308,,,,,,,,
6.95437,-0.269228,-0.249015,-0.294245,,,,,,,,
6.96356,-0.266856,-0.244643,-0.287956,,,,,,,,
6.97285,-0.259544,-0.235685,-0.277812,,,,,,,,
6.98217,-0.257782,-0.231943,-0.27276,,,,,,,,
6.9915,-0.250286,-0.222478,-0.262047,,,,,,,,
7,-0.247648,-0.217814,-0.255751,,,,,,,,
